Timestamp(ms),Current(uA),D0-D7
807870,1483.782,11111111
807880,1484.429,11111111
807890,1484.375,11111111
807900,1484.213,11111111
807910,1484.157,11111111
807920,1484.195,11111111
807930,1484.428,11111111
807940,1484.764,11111111
807950,1484.952,11111111
807960,1484.792,11111111
807970,1484.857,11111111
807980,1485.081,11111111
807990,1484.677,11111111
808000,1484.714,11111111
808010,1484.752,11111111
808020,1485.443,11111111
808030,1484.596,11111111
808040,1484.581,11111111
808050,1484.632,11111111
808060,1484.738,11111111
808070,1484.294,11111111
808080,1484.161,11111111
808090,1484.486,11111111
808100,1484.724,11111111
808110,1485.238,11111111
808120,1484.528,11111111
808130,1484.052,11111111
808140,1484.155,11111111
808150,1485.204,11111111
808160,1484.260,11111111
808170,1484.990,11111111
808180,1484.510,11111111
808190,1485.619,11111111
808200,1484.984,11111111
808210,1484.562,11111111
808220,1485.324,11111111
808230,1485.928,11111111
808240,1485.098,11111111
808250,1485.126,11111111
808260,1485.154,11111111
808270,1485.099,11111111
808280,1485.215,11111111
808290,1485.601,11111111
808300,1485.123,11111111
808310,1484.744,11111111
808320,1484.596,11111111
808330,1484.758,11111111
808340,1484.993,11111111
808350,1484.018,11111111
808360,1484.762,11111111
808370,1484.023,11111111
808380,1483.725,11111111
808390,1484.578,11111111
808400,1484.612,11111111
808410,1484.564,11111111
808420,1484.816,11111111
808430,1484.124,11111111
808440,1484.082,11111111
808450,1483.637,11111111
808460,1484.509,11111111
808470,1484.396,11111111
808480,1484.677,11111111
808490,1484.131,11111111
808500,1484.661,11111111
808510,1484.664,11111111
808520,1484.838,11111111
808530,1484.739,11111111
808540,1484.350,11111111
808550,1484.481,11111111
808560,1484.825,11111111
808570,1485.329,11111111
808580,1485.330,11111111
808590,1484.842,11111111
808600,1484.508,11111111
808610,1484.226,11111111
808620,1484.739,11111111
808630,1484.483,11111111
808640,1485.467,11111111
808650,1485.761,11111111
808660,1485.573,11111111
808670,1485.141,11111111
808680,1484.823,11111111
808690,1484.121,11111111
808700,1484.617,11111111
808710,1485.237,11111111
808720,1485.099,11111111
808730,1484.960,11111111
808740,1484.125,11111111
808750,1484.697,11111111
808760,1483.712,11111111
808770,1483.985,11111111
808780,1483.113,11111111
808790,1483.532,11111111
808800,1483.622,11111111
808810,1483.023,11111111
808820,1482.969,11111111
808830,1483.061,11111111
808840,1483.241,11111111
808850,1483.671,11111111
808860,1483.844,11111111
808870,1484.292,11111111
808880,1484.454,11111111
808890,1484.850,11111111
808900,1483.875,11111111
808910,1483.954,11111111
808920,1484.089,11111111
808930,1484.298,11111111
808940,1484.378,11111111
808950,1484.840,11111111
808960,1485.201,11111111
808970,1484.867,11111111
808980,1484.316,11111111
808990,1484.127,11111111
809000,1484.184,11111111
809010,1484.109,11111111
809020,1483.539,11111111
809030,1483.616,11111111
809040,1484.037,11111111
809050,1483.781,11111111
809060,1483.472,11111111
809070,1484.508,11111111
809080,1484.679,11111111
809090,1484.941,11111111
809100,1484.589,11111111
809110,1484.627,11111111
809120,1484.260,11111111
809130,1484.378,11111111
809140,1483.971,11111111
809150,1484.446,11111111
809160,1484.586,11111111
809170,1484.766,11111111
809180,1483.865,11111111
809190,1484.138,11111111
809200,1484.333,11111111
809210,1484.081,11111111
809220,1483.868,11111111
809230,1484.511,11111111
809240,1484.034,11111111
809250,1484.276,11111111
809260,1484.278,11111111
809270,1484.122,11111111
809280,1484.838,11111111
809290,1485.255,11111111
809300,1486.241,11111111
809310,1485.140,11111111
809320,1484.348,11111111
809330,1484.611,11111111
809340,1484.970,11111111
809350,1484.578,11111111
809360,1484.929,11111111
809370,1483.743,11111111
809380,1485.084,11111111
809390,1485.509,11111111
809400,1485.044,11111111
809410,1484.753,11111111
809420,1484.977,11111111
809430,1484.663,11111111
809440,1484.392,11111111
809450,1483.439,11111111
809460,1483.443,11111111
809470,1483.974,11111111
809480,1483.464,11111111
809490,1482.980,11111111
809500,1482.699,11111111
809510,1482.090,11111111
809520,1481.877,11111111
809530,1482.282,11111111
809540,1482.885,11111111
809550,1482.779,11111111
809560,1482.897,11111111
809570,1482.909,11111111
809580,1482.636,11111111
809590,1483.166,11111111
809600,1483.559,11111111
809610,1484.173,11111111
809620,1484.099,11111111
809630,1483.061,11111111
809640,1483.126,11111111
809650,1483.700,11111111
809660,1483.778,11111111
809670,1483.226,11111111
809680,1483.673,11111111
809690,1483.502,11111111
809700,1483.488,11111111
809710,1483.592,11111111
809720,1483.318,11111111
809730,1484.295,11111111
809740,1482.881,11111111
809750,1482.792,11111111
809760,1483.096,11111111
809770,1483.082,11111111
809780,1483.147,11111111
809790,1483.312,11111111
809800,1483.777,11111111
809810,1483.272,11111111
809820,1482.896,11111111
809830,1482.763,11111111
809840,1482.924,11111111
809850,1482.115,11111111
809860,1482.727,11111111
809870,1483.611,11111111
809880,1483.980,11111111
809890,1483.360,11111111
809900,1483.253,11111111
809910,1482.878,11111111
809920,1483.851,11111111
809930,1483.669,11111111
809940,1482.872,11111111
809950,1483.614,11111111
809960,1483.618,11111111
809970,1483.694,11111111
809980,1483.986,11111111
809990,1483.205,11111111
810000,1482.720,11111111
810010,1484.073,11111111
810020,1483.431,11111111
810030,1483.327,11111111
810040,1482.833,11111111
810050,1483.816,11111111
810060,1483.141,11111111
810070,1482.486,11111111
810080,1483.940,11111111
810090,1483.910,11111111
810100,1484.012,11111111
810110,1484.259,11111111
810120,1484.477,11111111
810130,1484.231,11111111
810140,1483.286,11111111
810150,1484.015,11111111
810160,1483.891,11111111
810170,1483.988,11111111
810180,1483.191,11111111
810190,1484.081,11111111
810200,1484.669,11111111
810210,1484.722,11111111
810220,1483.820,11111111
810230,1483.959,11111111
810240,1484.801,11111111
810250,1484.582,11111111
810260,1483.937,11111111
810270,1483.138,11111111
810280,1483.657,11111111
810290,1483.911,11111111
810300,1483.891,11111111
810310,1484.494,11111111
810320,1484.958,11111111
810330,1484.601,11111111
810340,1484.242,11111111
810350,1484.076,11111111
810360,1483.624,11111111
810370,1482.817,11111111
810380,1482.882,11111111
810390,1483.097,11111111
810400,1483.162,11111111
810410,1482.110,11111111
810420,1482.139,11111111
810430,1483.022,11111111
810440,1483.679,11111111
810450,1483.347,11111111
810460,1483.441,11111111
810470,1484.064,11111111
810480,1484.051,11111111
810490,1484.821,11111111
810500,1484.282,11111111
810510,1483.996,11111111
810520,1484.378,11111111
810530,1484.337,11111111
810540,1483.290,11111111
810550,1483.268,11111111
810560,1483.283,11111111
810570,1484.529,11111111
810580,1485.561,11111111
810590,1484.941,11111111
810600,1484.462,11111111
810610,1483.529,11111111
810620,1483.776,11111111
810630,1483.606,11111111
810640,1483.474,11111111
810650,1483.861,11111111
810660,1483.620,11111111
810670,1483.700,11111111
810680,1483.219,11111111
810690,1484.074,11111111
810700,1483.694,11111111
810710,1483.980,11111111
810720,1484.201,11111111
810730,1484.185,11111111
810740,1484.291,11111111
810750,1484.885,11111111
810760,1484.630,11111111
810770,1483.647,11111111
810780,1484.239,11111111
810790,1484.269,11111111
810800,1484.272,11111111
810810,1483.205,11111111
810820,1482.581,11111111
810830,1483.380,11111111
810840,1484.057,11111111
810850,1484.117,11111111
810860,1483.800,11111111
810870,1483.050,11111111
810880,1483.467,11111111
810890,1483.636,11111111
810900,1483.673,11111111
810910,1483.194,11111111
810920,1483.315,11111111
810930,1484.018,11111111
810940,1484.049,11111111
810950,1484.205,11111111
810960,1484.218,11111111
810970,1484.589,11111111
810980,1484.477,11111111
810990,1483.487,11111111
811000,1484.385,11111111
811010,1484.701,11111111
811020,1483.447,11111111
811030,1483.422,11111111
811040,1482.810,11111111
811050,1483.124,11111111
811060,1483.620,11111111
811070,1483.910,11111111
811080,1483.909,11111111
811090,1484.251,11111111
811100,1483.957,11111111
811110,1484.216,11111111
811120,1484.382,11111111
811130,1483.448,11111111
811140,1483.309,11111111
811150,1483.061,11111111
811160,1483.250,11111111
811170,1483.029,11111111
811180,1483.147,11111111
811190,1482.903,11111111
811200,1482.480,11111111
811210,1482.951,11111111
811220,1482.437,11111111
811230,1481.998,11111111
811240,1482.489,11111111
811250,1483.007,11111111
811260,1483.156,11111111
811270,1483.321,11111111
811280,1484.090,11111111
811290,1483.949,11111111
811300,1484.598,11111111
811310,1484.753,11111111
811320,1483.802,11111111
811330,1483.573,11111111
811340,1482.849,11111111
811350,1483.278,11111111
811360,1482.879,11111111
811370,1482.859,11111111
811380,1482.211,11111111
811390,1483.694,11111111
811400,1482.946,11111111
811410,1482.929,11111111
811420,1483.479,11111111
811430,1483.375,11111111
811440,1483.769,11111111
811450,1484.215,11111111
811460,1483.405,11111111
811470,1482.884,11111111
811480,1482.266,11111111
811490,1483.518,11111111
811500,1482.815,11111111
811510,1483.713,11111111
811520,1484.276,11111111
811530,1483.719,11111111
811540,1483.622,11111111
811550,1484.441,11111111
811560,1484.675,11111111
811570,1484.401,11111111
811580,1484.170,11111111
811590,1483.749,11111111
811600,1483.100,11111111
811610,1483.396,11111111
811620,1482.634,11111111
811630,1482.115,11111111
811640,1482.744,11111111
811650,1483.387,11111111
811660,1482.905,11111111
811670,1483.207,11111111
811680,1483.782,11111111
811690,1483.887,11111111
811700,1483.919,11111111
811710,1484.451,11111111
811720,1484.095,11111111
811730,1483.876,11111111
811740,1483.084,11111111
811750,1483.092,11111111
811760,1482.818,11111111
811770,1483.439,11111111
811780,1482.218,11111111
811790,1482.934,11111111
811800,1483.597,11111111
811810,1484.568,11111111
811820,1484.520,11111111
811830,1483.534,11111111
811840,1483.313,11111111
811850,1483.255,11111111
811860,1482.731,11111111
811870,1482.815,11111111
811880,1483.011,11111111
811890,1482.932,11111111
811900,1482.844,11111111
811910,1483.046,11111111
811920,1482.357,11111111
811930,1483.479,11111111
811940,1482.299,11111111
811950,1482.465,11111111
811960,1482.977,11111111
811970,1483.371,11111111
811980,1482.354,11111111
811990,1481.805,11111111
812000,1482.502,11111111
812010,1481.956,11111111
812020,1482.193,11111111
812030,1482.250,11111111
812040,1483.338,11111111
812050,1483.139,11111111
812060,1483.522,11111111
812070,1484.039,11111111
812080,1484.179,11111111
812090,1482.974,11111111
812100,1482.586,11111111
812110,1483.500,11111111
812120,1482.172,11111111
812130,1482.380,11111111
812140,1482.288,11111111
812150,1483.041,11111111
812160,1482.832,11111111
812170,1483.193,11111111
812180,1482.421,11111111
812190,1483.361,11111111
812200,1483.616,11111111
812210,1483.727,11111111
812220,1483.917,11111111
812230,1483.868,11111111
812240,1483.610,11111111
812250,1483.698,11111111
812260,1483.699,11111111
812270,1483.765,11111111
812280,1483.665,11111111
812290,1484.460,11111111
812300,1484.272,11111111
812310,1483.523,11111111
812320,1483.175,11111111
812330,1482.924,11111111
812340,1482.721,11111111
812350,1482.316,11111111
812360,1482.004,11111111
812370,1482.309,11111111
812380,1482.112,11111111
812390,1481.699,11111111
812400,1481.999,11111111
812410,1482.538,11111111
812420,1482.785,11111111
812430,1483.335,11111111
812440,1482.611,11111111
812450,1483.689,11111111
812460,1483.712,11111111
812470,1483.751,11111111
812480,1484.264,11111111
812490,1484.480,11111111
812500,1483.774,11111111
812510,1484.612,11111111
812520,1484.522,11111111
812530,1483.601,11111111
812540,1483.674,11111111
812550,1484.313,11111111
812560,1483.752,11111111
812570,1483.830,11111111
812580,1483.829,11111111
812590,1483.649,11111111
812600,1483.528,11111111
812610,1484.142,11111111
812620,1483.732,11111111
812630,1483.949,11111111
812640,1482.516,11111111
812650,1482.053,11111111
812660,1482.344,11111111
812670,1483.006,11111111
812680,1483.274,11111111
812690,1483.936,11111111
812700,1483.904,11111111
812710,1483.589,11111111
812720,1483.861,11111111
812730,1483.756,11111111
812740,1483.339,11111111
812750,1484.270,11111111
812760,1483.832,11111111
812770,1483.175,11111111
812780,1483.531,11111111
812790,1483.744,11111111
812800,1482.952,11111111
812810,1483.024,11111111
812820,1482.921,11111111
812830,1483.014,11111111
812840,1483.078,11111111
812850,1483.412,11111111
812860,1483.153,11111111
812870,1483.122,11111111
812880,1482.562,11111111
812890,1482.613,11111111
812900,1484.013,11111111
812910,1483.555,11111111
812920,1484.492,11111111
812930,1483.979,11111111
812940,1483.607,11111111
812950,1483.843,11111111
812960,1483.918,11111111
812970,1484.525,11111111
812980,1483.296,11111111
812990,1483.175,11111111
813000,1482.464,11111111
813010,1482.694,11111111
813020,1483.779,11111111
813030,1483.368,11111111
813040,1483.258,11111111
813050,1483.116,11111111
813060,1482.588,11111111
813070,1482.534,11111111
813080,1481.886,11111111
813090,1482.769,11111111
813100,1483.552,11111111
813110,1483.324,11111111
813120,1483.404,11111111
813130,1483.635,11111111
813140,1483.176,11111111
813150,1483.598,11111111
813160,1483.230,11111111
813170,1482.236,11111111
813180,1483.469,11111111
813190,1482.690,11111111
813200,1483.092,11111111
813210,1482.811,11111111
813220,1481.590,11111111
813230,1481.805,11111111
813240,1481.987,11111111
813250,1482.238,11111111
813260,1482.767,11111111
813270,1482.728,11111111
813280,1482.987,11111111
813290,1482.800,11111111
813300,1482.556,11111111
813310,1482.409,11111111
813320,1482.303,11111111
813330,1483.310,11111111
813340,1483.816,11111111
813350,1483.247,11111111
813360,1482.933,11111111
813370,1482.651,11111111
813380,1483.148,11111111
813390,1483.114,11111111
813400,1483.299,11111111
813410,1483.462,11111111
813420,1483.150,11111111
813430,1483.110,11111111
813440,1482.960,11111111
813450,1482.178,11111111
813460,1483.326,11111111
813470,1482.730,11111111
813480,1482.571,11111111
813490,1482.655,11111111
813500,1482.441,11111111
813510,1482.563,11111111
813520,1483.226,11111111
813530,1482.542,11111111
813540,1483.740,11111111
813550,1482.558,11111111
813560,1482.934,11111111
813570,1483.234,11111111
813580,1483.978,11111111
813590,1483.619,11111111
813600,1482.805,11111111
813610,1483.023,11111111
813620,1482.517,11111111
813630,1482.469,11111111
813640,1482.068,11111111
813650,1482.484,11111111
813660,1482.163,11111111
813670,1481.999,11111111
813680,1482.125,11111111
813690,1481.762,11111111
813700,1482.010,11111111
813710,1482.133,11111111
813720,1482.307,11111111
813730,1482.104,11111111
813740,1481.896,11111111
813750,1482.439,11111111
813760,1482.532,11111111
813770,1482.120,11111111
813780,1481.822,11111111
813790,1482.661,11111111
813800,1483.136,11111111
813810,1483.096,11111111
813820,1483.213,11111111
813830,1483.209,11111111
813840,1484.295,11111111
813850,1484.134,11111111
813860,1484.166,11111111
813870,1483.418,11111111
813880,1483.372,11111111
813890,1482.836,11111111
813900,1482.398,11111111
813910,1482.768,11111111
813920,1482.481,11111111
813930,1483.049,11111111
813940,1483.044,11111111
813950,1483.074,11111111
813960,1483.099,11111111
813970,1483.384,11111111
813980,1482.967,11111111
813990,1482.377,11111111
814000,1482.683,11111111
814010,1482.973,11111111
814020,1482.369,11111111
814030,1482.292,11111111
814040,1482.235,11111111
814050,1482.317,11111111
814060,1481.125,11111111
814070,1481.728,11111111
814080,1480.955,11111111
814090,1480.819,11111111
814100,1481.456,11111111
814110,1481.957,11111111
814120,1481.886,11111111
814130,1481.603,11111111
814140,1482.570,11111111
814150,1482.290,11111111
814160,1482.187,11111111
814170,1481.871,11111111
814180,1481.803,11111111
814190,1481.804,11111111
814200,1482.903,11111111
814210,1482.643,11111111
814220,1482.690,11111111
814230,1481.964,11111111
814240,1482.360,11111111
814250,1483.325,11111111
814260,1483.211,11111111
814270,1482.848,11111111
814280,1483.243,11111111
814290,1483.656,11111111
814300,1483.252,11111111
814310,1483.724,11111111
814320,1483.575,11111111
814330,1483.479,11111111
814340,1482.423,11111111
814350,1482.864,11111111
814360,1482.430,11111111
814370,1482.368,11111111
814380,1482.382,11111111
814390,1482.761,11111111
814400,1482.563,11111111
814410,1482.317,11111111
814420,1482.736,11111111
814430,1482.842,11111111
814440,1481.568,11111111
814450,1481.647,11111111
814460,1482.396,11111111
814470,1483.194,11111111
814480,1483.068,11111111
814490,1483.434,11111111
814500,1483.754,11111111
814510,1482.776,11111111
814520,1482.585,11111111
814530,1482.577,11111111
814540,1483.482,11111111
814550,1483.651,11111111
814560,1483.475,11111111
814570,1482.996,11111111
814580,1483.038,11111111
814590,1482.525,11111111
814600,1483.417,11111111
814610,1483.188,11111111
814620,1482.769,11111111
814630,1482.813,11111111
814640,1482.752,11111111
814650,1482.711,11111111
814660,1482.005,11111111
814670,1481.964,11111111
814680,1483.014,11111111
814690,1482.882,11111111
814700,1482.963,11111111
814710,1483.088,11111111
814720,1483.546,11111111
814730,1483.385,11111111
814740,1483.213,11111111
814750,1483.319,11111111
814760,1483.127,11111111
814770,1483.159,11111111
814780,1482.779,11111111
814790,1482.745,11111111
814800,1482.361,11111111
814810,1482.895,11111111
814820,1482.759,11111111
814830,1483.126,11111111
814840,1481.632,11111111
814850,1481.272,11111111
814860,1481.454,11111111
814870,1481.435,11111111
814880,1481.503,11111111
814890,1482.251,11111111
814900,1482.343,11111111
814910,1482.373,11111111
814920,1482.231,11111111
814930,1482.333,11111111
814940,1482.186,11111111
814950,1482.098,11111111
814960,1481.776,11111111
814970,1481.542,11111111
814980,1481.720,11111111
814990,1482.275,11111111
815000,1482.315,11111111
815010,1482.669,11111111
815020,1483.101,11111111
815030,1482.621,11111111
815040,1482.985,11111111
815050,1482.148,11111111
815060,1481.468,11111111
815070,1481.077,11111111
815080,1481.940,11111111
815090,1482.083,11111111
815100,1482.280,11111111
815110,1482.194,11111111
815120,1481.370,11111111
815130,1481.867,11111111
815140,1482.235,11111111
815150,1481.638,11111111
815160,1481.987,11111111
815170,1482.176,11111111
815180,1481.042,11111111
815190,1481.568,11111111
815200,1480.828,11111111
815210,1481.867,11111111
815220,1481.808,11111111
815230,1481.070,11111111
815240,1481.329,11111111
815250,1481.256,11111111
815260,1482.566,11111111
815270,1482.601,11111111
815280,1481.959,11111111
815290,1481.825,11111111
815300,1482.518,11111111
815310,1481.803,11111111
815320,1482.920,11111111
815330,1482.658,11111111
815340,1482.624,11111111
815350,1481.921,11111111
815360,1482.005,11111111
815370,1482.214,11111111
815380,1482.659,11111111
815390,1482.836,11111111
815400,1482.327,11111111
815410,1482.273,11111111
815420,1482.357,11111111
815430,1482.533,11111111
815440,1482.598,11111111
815450,1482.193,11111111
815460,1483.630,11111111
815470,1483.194,11111111
815480,1483.471,11111111
815490,1482.968,11111111
815500,1482.709,11111111
815510,1483.108,11111111
815520,1482.584,11111111
815530,1483.757,11111111
815540,1483.276,11111111
815550,1482.599,11111111
815560,1482.905,11111111
815570,1483.033,11111111
815580,1482.532,11111111
815590,1482.284,11111111
815600,1482.867,11111111
815610,1482.754,11111111
815620,1483.432,11111111
815630,1483.127,11111111
815640,1483.163,11111111
815650,1482.832,11111111
815660,1481.882,11111111
815670,1482.409,11111111
815680,1482.830,11111111
815690,1483.135,11111111
815700,1482.578,11111111
815710,1482.542,11111111
815720,1482.324,11111111
815730,1482.353,11111111
815740,1482.482,11111111
815750,1482.471,11111111
815760,1482.427,11111111
815770,1482.088,11111111
815780,1482.259,11111111
815790,1482.270,11111111
815800,1483.301,11111111
815810,1483.546,11111111
815820,1483.178,11111111
815830,1483.294,11111111
815840,1482.761,11111111
815850,1481.591,11111111
815860,1481.949,11111111
815870,1482.150,11111111
815880,1482.265,11111111
815890,1482.223,11111111
815900,1482.783,11111111
815910,1482.500,11111111
815920,1483.091,11111111
815930,1482.709,11111111
815940,1482.953,11111111
815950,1482.380,11111111
815960,1482.574,11111111
815970,1482.015,11111111
815980,1482.419,11111111
815990,1482.499,11111111
816000,1481.779,11111111
816010,1483.114,11111111
816020,1483.718,11111111
816030,1483.278,11111111
816040,1483.384,11111111
816050,1483.376,11111111
816060,1483.369,11111111
816070,1483.591,11111111
816080,1483.408,11111111
816090,1483.800,11111111
816100,1483.352,11111111
816110,1483.518,11111111
816120,1484.552,11111111
816130,1484.370,11111111
816140,1482.997,11111111
816150,1483.639,11111111
816160,1483.629,11111111
816170,1482.703,11111111
816180,1483.252,11111111
816190,1483.290,11111111
816200,1483.692,11111111
816210,1483.542,11111111
816220,1483.677,11111111
816230,1484.053,11111111
816240,1483.513,11111111
816250,1482.874,11111111
816260,1483.082,11111111
816270,1483.173,11111111
816280,1482.960,11111111
816290,1482.244,11111111
816300,1482.750,11111111
816310,1482.856,11111111
816320,1482.434,11111111
816330,1481.922,11111111
816340,1482.243,11111111
816350,1482.992,11111111
816360,1482.285,11111111
816370,1481.955,11111111
816380,1481.350,11111111
816390,1481.857,11111111
816400,1482.402,11111111
816410,1482.714,11111111
816420,1482.772,11111111
816430,1483.125,11111111
816440,1483.461,11111111
816450,1483.006,11111111
816460,1484.072,11111111
816470,1483.261,11111111
816480,1482.939,11111111
816490,1483.447,11111111
816500,1482.453,11111111
816510,1482.387,11111111
816520,1483.146,11111111
816530,1483.407,11111111
816540,1483.813,11111111
816550,1483.886,11111111
816560,1484.142,11111111
816570,1484.025,11111111
816580,1483.536,11111111
816590,1483.246,11111111
816600,1482.900,11111111
816610,1483.414,11111111
816620,1482.977,11111111
816630,1483.037,11111111
816640,1483.299,11111111
816650,1482.917,11111111
816660,1482.386,11111111
816670,1483.462,11111111
816680,1482.998,11111111
816690,1483.359,11111111
816700,1483.648,11111111
816710,1482.839,11111111
816720,1482.959,11111111
816730,1483.441,11111111
816740,1483.181,11111111
816750,1482.797,11111111
816760,1482.618,11111111
816770,1481.678,11111111
816780,1481.947,11111111
816790,1482.122,11111111
816800,1483.274,11111111
816810,1482.849,11111111
816820,1483.495,11111111
816830,1483.420,11111111
816840,1483.163,11111111
816850,1482.946,11111111
816860,1482.805,11111111
816870,1483.369,11111111
816880,1483.179,11111111
816890,1483.153,11111111
816900,1482.690,11111111
816910,1482.634,11111111
816920,1482.144,11111111
816930,1482.087,11111111
816940,1482.435,11111111
816950,1482.200,11111111
816960,1482.780,11111111
816970,1482.901,11111111
816980,1482.152,11111111
816990,1482.024,11111111
817000,1482.004,11111111
817010,1482.153,11111111
817020,1481.595,11111111
817030,1482.618,11111111
817040,1482.125,11111111
817050,1482.132,11111111
817060,1482.203,11111111
817070,1482.672,11111111
817080,1481.994,11111111
817090,1482.216,11111111
817100,1482.077,11111111
817110,1482.422,11111111
817120,1482.279,11111111
817130,1482.320,11111111
817140,1483.104,11111111
817150,1482.521,11111111
817160,1482.036,11111111
817170,1482.930,11111111
817180,1482.805,11111111
817190,1482.745,11111111
817200,1482.965,11111111
817210,1482.753,11111111
817220,1482.361,11111111
817230,1481.973,11111111
817240,1483.023,11111111
817250,1483.648,11111111
817260,1484.128,11111111
817270,1483.686,11111111
817280,1482.642,11111111
817290,1481.926,11111111
817300,1481.399,11111111
817310,1482.804,11111111
817320,1482.387,11111111
817330,1483.357,11111111
817340,1483.381,11111111
817350,1484.085,11111111
817360,1483.158,11111111
817370,1482.297,11111111
817380,1482.792,11111111
817390,1483.217,11111111
817400,1483.363,11111111
817410,1483.144,11111111
817420,1483.074,11111111
817430,1483.104,11111111
817440,1482.456,11111111
817450,1482.067,11111111
817460,1482.080,11111111
817470,1482.629,11111111
817480,1482.495,11111111
817490,1482.821,11111111
817500,1482.754,11111111
817510,1482.522,11111111
817520,1482.900,11111111
817530,1483.371,11111111
817540,1483.237,11111111
817550,1482.871,11111111
817560,1482.238,11111111
817570,1481.896,11111111
817580,1482.246,11111111
817590,1482.440,11111111
817600,1483.115,11111111
817610,1482.098,11111111
817620,1481.323,11111111
817630,1481.732,11111111
817640,1481.789,11111111
817650,1482.116,11111111
817660,1482.817,11111111
817670,1482.866,11111111
817680,1483.672,11111111
817690,1483.502,11111111
817700,1483.439,11111111
817710,1483.185,11111111
817720,1482.215,11111111
817730,1482.159,11111111
817740,1482.215,11111111
817750,1482.221,11111111
817760,1482.484,11111111
817770,1481.872,11111111
817780,1482.228,11111111
817790,1481.936,11111111
817800,1481.933,11111111
817810,1482.597,11111111
817820,1483.122,11111111
817830,1482.968,11111111
817840,1482.726,11111111
817850,1482.637,11111111
817860,1482.791,11111111
817870,1482.578,11111111
817880,1483.312,11111111
817890,1482.601,11111111
817900,1482.712,11111111
817910,1482.946,11111111
817920,1482.688,11111111
817930,1482.149,11111111
817940,1482.224,11111111
817950,1482.519,11111111
817960,1482.632,11111111
817970,1482.693,11111111
817980,1482.494,11111111
817990,1482.968,11111111
818000,1482.926,11111111
818010,1482.869,11111111
818020,1482.928,11111111
818030,1483.008,11111111
818040,1482.374,11111111
818050,1482.165,11111111
818060,1482.885,11111111
818070,1482.590,11111111
818080,1482.529,11111111
818090,1482.655,11111111
818100,1482.369,11111111
818110,1482.389,11111111
818120,1482.132,11111111
818130,1482.317,11111111
818140,1481.912,11111111
818150,1482.231,11111111
818160,1482.394,11111111
818170,1482.593,11111111
818180,1483.284,11111111
818190,1483.784,11111111
818200,1483.221,11111111
818210,1482.551,11111111
818220,1482.206,11111111
818230,1481.667,11111111
818240,1481.532,11111111
818250,1481.173,11111111
818260,1482.123,11111111
818270,1481.557,11111111
818280,1481.705,11111111
818290,1481.838,11111111
818300,1481.681,11111111
818310,1481.282,11111111
818320,1481.729,11111111
818330,1481.625,11111111
818340,1480.552,11111111
818350,1481.461,11111111
818360,1481.305,11111111
818370,1481.290,11111111
818380,1480.984,11111111
818390,1481.619,11111111
818400,1482.138,11111111
818410,1481.852,11111111
818420,1481.300,11111111
818430,1481.775,11111111
818440,1482.122,11111111
818450,1481.511,11111111
818460,1482.055,11111111
818470,1481.983,11111111
818480,1482.871,11111111
818490,1483.326,11111111
818500,1482.480,11111111
818510,1482.759,11111111
818520,1483.437,11111111
818530,1483.008,11111111
818540,1483.022,11111111
818550,1482.799,11111111
818560,1482.413,11111111
818570,1482.046,11111111
818580,1482.342,11111111
818590,1483.290,11111111
818600,1483.342,11111111
818610,1484.160,11111111
818620,1483.127,11111111
818630,1482.423,11111111
818640,1482.052,11111111
818650,1481.876,11111111
818660,1481.945,11111111
818670,1481.563,11111111
818680,1481.816,11111111
818690,1483.292,11111111
818700,1482.747,11111111
818710,1482.357,11111111
818720,1482.608,11111111
818730,1483.054,11111111
818740,1482.289,11111111
818750,1482.345,11111111
818760,1481.872,11111111
818770,1481.740,11111111
818780,1482.734,11111111
818790,1483.509,11111111
818800,1484.173,11111111
818810,1483.481,11111111
818820,1483.659,11111111
818830,1483.411,11111111
818840,1482.989,11111111
818850,1483.006,11111111
818860,1482.454,11111111
818870,1482.972,11111111
818880,1483.499,11111111
818890,1483.646,11111111
818900,1483.387,11111111
818910,1483.554,11111111
818920,1483.326,11111111
818930,1483.323,11111111
818940,1483.280,11111111
818950,1483.218,11111111
818960,1483.639,11111111
818970,1484.446,11111111
818980,1482.742,11111111
818990,1483.153,11111111
819000,1483.761,11111111
819010,1483.544,11111111
819020,1483.169,11111111
819030,1482.714,11111111
819040,1482.209,11111111
819050,1483.297,11111111
819060,1482.331,11111111
819070,1481.986,11111111
819080,1482.682,11111111
819090,1482.770,11111111
819100,1482.635,11111111
819110,1483.432,11111111
819120,1483.107,11111111
819130,1482.878,11111111
819140,1483.120,11111111
819150,1483.539,11111111
819160,1483.365,11111111
819170,1483.005,11111111
819180,1483.356,11111111
819190,1483.076,11111111
819200,1482.989,11111111
819210,1482.857,11111111
819220,1483.594,11111111
819230,1483.952,11111111
819240,1484.441,11111111
819250,1483.429,11111111
819260,1483.589,11111111
819270,1483.857,11111111
819280,1483.278,11111111
819290,1482.785,11111111
819300,1482.334,11111111
819310,1482.782,11111111
819320,1482.999,11111111
819330,1482.585,11111111
819340,1482.374,11111111
819350,1481.702,11111111
819360,1482.816,11111111
819370,1483.600,11111111
819380,1484.186,11111111
819390,1483.794,11111111
819400,1483.138,11111111
819410,1483.236,11111111
819420,1483.158,11111111
819430,1483.137,11111111
819440,1482.958,11111111
819450,1484.081,11111111
819460,1483.123,11111111
819470,1482.366,11111111
819480,1482.124,11111111
819490,1482.713,11111111
819500,1483.352,11111111
