Timestamp(ms),Current(uA)
1041250,100208.969
1041260,90178.727
1041270,97824.680
1041280,98015.172
1041290,92895.023
1041300,102794.094
1041310,93776.969
1041320,87375.516
1041330,90092.813
1041340,84768.828
1041350,87183.883
1041360,92317.961
1041370,86654.000
1041380,98523.586
1041390,93648.703
1041400,91974.141
1041410,98947.078
1041420,90499.672
1041430,95764.156
1041440,96535.242
1041450,93922.688
1041460,101960.688
1041470,94744.016
1041480,97927.445
1041490,103591.203
1041500,91450.805
1041510,91159.922
1041520,93099.453
1041530,85822.375
1041540,91794.695
1041550,90567.133
1041560,87643.180
1041570,96924.414
1041580,89475.320
1041590,94465.000
1041600,96857.227
1041610,92587.055
1041620,99433.906
1041630,94146.625
1041640,93774.469
1041650,100573.156
1041660,90577.617
1041670,98136.781
1041680,99509.250
1041690,93148.258
1041700,90120.273
1041710,89321.922
1041720,85835.727
1041730,89908.453
1041740,84759.117
1041750,89197.086
1041760,93465.016
1041770,88531.484
1041780,96344.008
1041790,92465.930
1041800,91825.992
1041810,98776.250
1041820,89201.109
1041830,96406.125
1041840,96836.727
1041850,92147.523
1041860,101776.344
1041870,94556.609
1041880,121040.461
1041890,140544.797
1041900,145870.906
1041910,147633.813
1041920,149283.859
1041930,147658.234
1041940,121509.656
1041950,101183.867
1041960,89727.172
1041970,97606.633
1041980,86399.172
1041990,91806.953
1042000,94305.320
1042010,88572.594
1042020,96235.250
1042030,92029.758
1042040,91817.320
1042050,98831.836
1042060,88639.375
1042070,96439.953
1042080,96852.164
1042090,96660.711
1042100,90497.977
1042110,88548.086
1042120,84422.570
1042130,88239.867
1042140,82938.969
1042150,88241.055
1042160,93027.031
1042170,88516.102
1042180,99475.992
1042190,94191.211
1042200,92239.531
1042210,99635.758
1042220,91182.914
1042230,97095.352
1042240,97321.398
1042250,94490.984
1042260,102581.328
1042270,94969.961
1042280,106098.625
1042290,96297.469
1042300,87192.195
1042310,89648.664
1042320,93018.805
1042330,85690.227
1042340,92006.156
1042350,90902.086
1042360,90123.813
1042370,97951.203
1042380,90202.023
1042390,95251.352
1042400,97334.492
1042410,90719.930
1042420,99797.539
1042430,94474.172
1042440,94304.547
1042450,101014.297
1042460,91004.359
1042470,106056.844
1042480,97695.867
1042490,87561.633
1042500,88459.984
1042510,88952.688
1042520,86040.008
1042530,90435.906
1042540,85150.758
1042550,91966.203
1042560,95126.852
1042570,89354.563
1042580,97035.891
1042590,92922.609
1042600,92271.891
1042610,99552.789
1042620,89866.508
1042630,96812.656
1042640,97231.344
1042650,92491.672
1042660,104628.516
1042670,96960.844
1042680,88514.297
1042690,90160.578
1042700,84888.156
1042710,86975.078
1042720,92569.078
1042730,85588.336
1042740,94424.250
1042750,92196.945
1042760,90701.844
1042770,100444.680
1042780,88893.383
1042790,95185.219
1042800,96143.445
1042810,91621.695
1042820,100652.102
1042830,94769.266
1042840,95134.477
1042850,101868.023
1042860,95190.266
1042870,90185.344
1042880,92126.828
1042890,85498.680
1042900,88535.297
1042910,89299.172
1042920,88150.094
1042930,97800.289
1042940,87760.875
1042950,96238.398
1042960,96506.039
1042970,90424.719
1042980,101278.258
1042990,95082.523
1043000,93968.727
1043010,100642.164
1043020,92402.711
1043030,98867.023
1043040,98459.875
1043050,98518.070
1043060,92186.750
1043070,90057.734
1043080,87684.453
1043090,90454.555
1043100,84890.813
1043110,89815.242
1043120,94262.031
1043130,88960.445
1043140,99804.453
1043150,94349.797
1043160,91758.867
1043170,100657.445
1043180,87922.086
1043190,95050.945
1043200,95695.789
1043210,90557.781
1043220,100354.203
1043230,93528.047
1043240,99985.539
1043250,92915.625
1043260,85062.281
1043270,85595.914
1043280,90488.117
1043290,83761.094
1043300,86871.258
1043310,87723.594
1043320,88194.508
1043330,97306.242
1043340,86707.344
1043350,92564.758
1043360,95186.813
1043370,88784.602
1043380,98429.422
1043390,93884.633
1043400,93825.367
1043410,100613.250
1043420,90790.383
1043430,105565.633
1043440,97357.516
1043450,87385.414
1043460,88462.406
1043470,89168.727
1043480,86210.258
1043490,90367.594
1043500,84392.117
1043510,81592.211
1043520,60471.992
1043530,52211.168
1043540,48965.293
1043550,48091.531
1043560,47216.922
1043570,46987.738
1043580,46445.520
1043590,46575.707
1043600,46714.895
1043610,46668.918
1043620,46711.465
1043630,46660.961
1043640,46632.426
1043650,46685.102
1043660,46763.277
1043670,46879.781
1043680,46883.207
1043690,46804.730
1043700,46865.211
1043710,46839.406
1043720,46863.602
1043730,46762.258
1043740,46849.590
1043750,46878.543
1043760,46828.348
1043770,46704.504
1043780,46155.430
1043790,46506.762
1043800,46618.602
1043810,46842.359
1043820,46901.410
1043830,46826.801
1043840,46688.906
1043850,46777.180
1043860,46800.961
1043870,46862.688
1043880,46913.977
1043890,46922.859
1043900,46896.238
1043910,46915.672
1043920,46714.941
1043930,46781.063
1043940,46887.906
1043950,46980.500
1043960,46880.965
1043970,46945.617
1043980,46615.113
1043990,46767.684
1044000,46837.082
1044010,46815.574
1044020,46854.965
1044030,46904.770
1044040,46790.035
1044050,46833.965
1044060,46968.984
1044070,46902.984
1044080,46864.547
1044090,46939.598
1044100,47064.430
1044110,47107.910
1044120,47029.227
1044130,46979.707
1044140,46933.910
1044150,46947.391
1044160,46921.793
1044170,47036.855
1044180,46418.738
1044190,46676.168
1044200,46749.941
1044210,46869.641
1044220,46791.773
1044230,46750.379
1044240,46773.020
1044250,46774.035
1044260,46876.391
1044270,46913.535
1044280,47046.043
1044290,47034.605
1044300,46991.895
1044310,46935.277
1044320,46937.348
1044330,46829.754
1044340,46872.441
1044350,46827.551
1044360,46744.020
1044370,46773.523
1044380,45919.926
1044390,45429.676
1044400,45205.020
1044410,45112.637
1044420,45112.598
1044430,45118.781
1044440,45146.699
1044450,45068.563
1044460,45093.656
1044470,45271.094
1044480,45151.855
1044490,45178.363
1044500,45071.570
1044510,45024.148
1044520,45093.246
1044530,45074.297
1044540,45210.621
1044550,45247.680
1044560,86930.211
1044570,102560.477
1044580,107292.383
1044590,91345.383
1044600,81078.594
1044610,67092.766
1044620,49003.070
1044630,41864.316
1044640,35060.141
1044650,17564.186
1044660,7437.591
1044670,3710.863
1044680,2339.317
1044690,1834.497
1044700,1648.145
1044710,1579.893
1044720,1554.886
1044730,1545.018
1044740,1542.047
1044750,1541.111
1044760,1541.095
1044770,1540.195
1044780,1540.094
1044790,1539.622
1044800,1539.140
1044810,1538.919
1044820,1537.696
1044830,1537.713
1044840,1537.732
1044850,1537.978
1044860,1538.163
1044870,1537.913
1044880,1538.399
1044890,1538.501
1044900,1538.198
1044910,1538.588
1044920,1538.474
1044930,1538.270
1044940,1538.836
1044950,1538.671
1044960,1538.930
1044970,1538.928
1044980,1539.407
1044990,1538.730
1045000,1537.756
1045010,1537.032
1045020,1537.443
1045030,1536.496
1045040,1536.933
1045050,1536.869
1045060,1536.329
1045070,1537.202
1045080,1537.488
1045090,1537.282
1045100,1537.832
1045110,1537.471
1045120,1537.316
1045130,1537.110
1045140,1537.185
1045150,1536.682
1045160,1536.749
1045170,1536.519
1045180,1536.535
1045190,1536.131
1045200,1536.094
1045210,1535.823
1045220,1536.169
1045230,1535.586
1045240,1535.713
1045250,1535.779
1045260,1535.715
1045270,1536.123
1045280,1535.720
1045290,1536.103
1045300,1535.722
1045310,1536.076
1045320,1536.630
1045330,1536.322
1045340,1535.665
1045350,1536.099
1045360,1536.017
1045370,1536.114
1045380,1536.126
1045390,1535.979
1045400,1535.436
1045410,1535.807
1045420,1535.981
1045430,1535.319
1045440,1535.290
1045450,1534.841
1045460,1534.934
1045470,1535.882
1045480,1535.694
1045490,1535.332
1045500,1535.674
1045510,1535.489
1045520,1534.519
1045530,1535.131
1045540,1535.488
1045550,1535.462
1045560,1535.323
1045570,1535.220
1045580,1534.818
1045590,1535.103
1045600,1534.494
1045610,1534.523
1045620,1534.307
1045630,1533.697
1045640,1532.690
1045650,1532.690
1045660,1533.570
1045670,1533.772
1045680,1534.630
1045690,1534.290
1045700,1533.946
1045710,1534.547
1045720,1533.515
1045730,1533.937
1045740,1533.708
1045750,1532.960
1045760,1533.528
1045770,1533.599
1045780,1534.221
1045790,1534.665
1045800,1534.217
1045810,1533.906
1045820,1533.791
1045830,1534.346
1045840,1534.231
1045850,1534.997
1045860,1534.425
1045870,1534.572
1045880,1534.108
1045890,1534.228
1045900,1533.414
1045910,1533.786
1045920,1533.417
1045930,1533.850
1045940,1534.154
1045950,1534.086
1045960,1534.152
1045970,1534.011
1045980,1532.990
1045990,1533.495
1046000,1533.322
1046010,1533.350
1046020,1533.701
1046030,1533.045
1046040,1532.872
1046050,1532.532
1046060,1532.735
1046070,1532.704
1046080,1532.584
1046090,1532.085
1046100,1532.352
1046110,1531.654
1046120,1530.749
1046130,1531.411
1046140,1532.790
1046150,1533.009
1046160,1532.641
1046170,1532.282
1046180,1532.629
1046190,1531.916
1046200,1531.711
1046210,1531.119
1046220,1531.349
1046230,1530.971
1046240,1531.174
1046250,1531.394
1046260,1531.623
1046270,1532.035
1046280,1531.366
1046290,1531.463
1046300,1531.130
1046310,1531.762
1046320,1532.229
1046330,1532.448
1046340,1531.950
1046350,1531.813
1046360,1532.041
1046370,1532.473
1046380,1532.306
1046390,1530.812
1046400,1531.249
1046410,1531.311
1046420,1532.272
1046430,1532.360
1046440,1532.410
1046450,1532.725
1046460,1532.710
1046470,1532.424
1046480,1532.868
1046490,1532.741
1046500,1532.372
1046510,1531.287
1046520,1531.661
1046530,1532.520
1046540,1532.887
1046550,1531.554
1046560,1530.991
1046570,1530.883
1046580,1530.885
1046590,1531.041
1046600,1531.659
1046610,1532.044
1046620,1531.944
1046630,1531.110
1046640,1531.222
1046650,1531.106
1046660,1531.268
1046670,1531.596
1046680,1531.295
1046690,1531.593
1046700,1531.923
1046710,1531.641
1046720,1531.455
1046730,1532.341
1046740,1532.065
1046750,1532.342
1046760,1532.870
1046770,1532.442
1046780,1532.601
1046790,1531.269
1046800,1531.782
1046810,1532.263
1046820,1532.119
1046830,1532.493
1046840,1532.620
1046850,1532.611
1046860,1532.370
1046870,1531.439
1046880,1532.139
1046890,1533.066
1046900,1532.305
1046910,1532.062
1046920,1531.750
1046930,1532.215
1046940,1532.407
1046950,1531.198
1046960,1532.073
1046970,1530.441
1046980,1530.393
1046990,1530.740
1047000,1531.300
1047010,1530.833
1047020,1531.429
1047030,1532.228
1047040,1531.452
1047050,1530.628
1047060,1531.017
1047070,1530.994
1047080,1531.541
1047090,1530.995
1047100,1531.153
1047110,1531.122
1047120,1529.745
1047130,1530.325
1047140,1530.416
1047150,1529.952
1047160,1529.942
1047170,1530.625
1047180,1531.000
1047190,1530.959
1047200,1530.682
1047210,1531.113
1047220,1531.483
1047230,1531.082
1047240,1531.277
1047250,1531.029
1047260,1531.648
1047270,1532.045
1047280,1532.025
1047290,1532.017
1047300,1531.082
1047310,1530.953
1047320,1530.893
1047330,1530.933
1047340,1531.206
1047350,1531.550
1047360,1531.285
1047370,1530.393
1047380,1529.985
1047390,1530.803
1047400,1531.267
1047410,1531.555
1047420,1531.531
1047430,1531.597
1047440,1530.659
1047450,1530.476
1047460,1530.100
1047470,1529.978
1047480,1530.991
1047490,1530.916
1047500,1530.851
1047510,1530.907
1047520,1530.519
1047530,1529.993
1047540,1530.137
1047550,1530.310
1047560,1530.727
1047570,1530.893
1047580,1529.757
1047590,1529.462
1047600,1528.934
1047610,1529.335
1047620,1530.135
1047630,1529.993
1047640,1530.432
1047650,1529.205
1047660,1529.021
1047670,1528.877
1047680,1528.830
1047690,1529.478
1047700,1529.803
1047710,1529.997
1047720,1529.116
1047730,1529.347
1047740,1529.375
1047750,1528.744
1047760,1529.610
1047770,1529.934
1047780,1529.137
1047790,1529.521
1047800,1529.057
1047810,1528.415
1047820,1528.065
1047830,1528.081
1047840,1528.899
1047850,1529.567
1047860,1528.774
1047870,1528.581
1047880,1528.286
1047890,1528.480
1047900,1528.546
1047910,1528.647
1047920,1528.829
1047930,1529.186
1047940,1529.358
1047950,1529.807
1047960,1529.236
1047970,1529.290
1047980,1529.136
1047990,1529.056
1048000,1528.661
1048010,1528.906
1048020,1529.336
1048030,1527.908
1048040,1527.707
1048050,1528.183
1048060,1528.287
1048070,1527.984
1048080,1528.709
1048090,1529.340
1048100,1528.849
1048110,1529.258
1048120,1529.281
1048130,1528.131
1048140,1528.665
1048150,1528.043
1048160,1527.984
1048170,1527.717
1048180,1528.284
1048190,1528.481
1048200,1528.716
1048210,1528.647
1048220,1527.957
1048230,1528.251
1048240,1528.744
1048250,1528.436
1048260,1528.749
1048270,1528.386
1048280,1528.881
1048290,1528.113
1048300,1528.055
1048310,1527.322
1048320,1528.247
1048330,1528.049
1048340,1528.529
1048350,1527.635
1048360,1526.591
1048370,1527.635
1048380,1527.807
1048390,1527.343
1048400,1528.233
1048410,1528.685
1048420,1528.853
1048430,1528.407
1048440,1527.845
1048450,1528.011
1048460,1528.163
1048470,1528.289
1048480,1527.782
1048490,1527.613
1048500,1526.414
1048510,1527.005
1048520,1527.479
1048530,1527.106
1048540,1527.748
1048550,1528.647
1048560,1527.463
1048570,1527.318
1048580,1527.297
1048590,1527.471
1048600,1527.905
1048610,1528.210
1048620,1528.176
1048630,1528.406
1048640,1527.516
1048650,1527.934
1048660,1528.371
1048670,1528.591
1048680,1528.734
1048690,1528.663
1048700,1528.742
1048710,1528.252
1048720,1527.684
1048730,1527.626
1048740,1527.967
1048750,1528.240
1048760,1528.371
1048770,1527.829
1048780,1527.682
1048790,1527.742
1048800,1528.589
1048810,1528.156
1048820,1527.733
1048830,1527.140
1048840,1527.143
1048850,1526.640
1048860,1526.849
1048870,1527.025
1048880,1527.044
1048890,1527.328
1048900,1528.075
1048910,1527.059
1048920,1527.301
1048930,1526.523
1048940,1525.697
1048950,1526.818
1048960,1526.953
1048970,1526.919
1048980,1527.211
1048990,1526.893
1049000,1526.020
1049010,1526.352
1049020,1526.356
1049030,1526.402
1049040,1526.557
1049050,1527.393
1049060,1528.179
1049070,1527.766
1049080,1528.191
1049090,1527.998
1049100,1528.019
1049110,1527.309
1049120,1526.669
1049130,1527.388
1049140,1527.007
1049150,1527.934
1049160,1527.853
1049170,1528.066
1049180,1527.737
1049190,1528.015
1049200,1528.130
1049210,1528.090
1049220,1527.905
1049230,1528.060
1049240,1527.708
1049250,1527.667
1049260,1527.229
1049270,1527.626
1049280,1527.443
1049290,1528.252
1049300,1528.321
1049310,1527.997
1049320,1526.699
1049330,1526.494
1049340,1526.105
1049350,1526.452
1049360,1526.244
1049370,1526.458
1049380,1526.414
1049390,1526.051
1049400,1525.884
1049410,1526.383
1049420,1527.105
1049430,1527.847
1049440,1526.989
1049450,1525.981
1049460,1525.935
1049470,1526.576
1049480,1526.430
1049490,1526.358
1049500,1524.998
1049510,1526.277
1049520,1525.920
1049530,1525.818
1049540,1525.110
1049550,1525.453
1049560,1525.254
1049570,1525.886
1049580,1526.194
1049590,1525.826
1049600,1526.024
1049610,1525.818
1049620,1525.725
1049630,1526.153
1049640,1527.222
1049650,1527.095
1049660,1527.164
1049670,1526.618
1049680,1526.432
1049690,1526.614
1049700,1526.134
1049710,1526.408
1049720,1525.936
1049730,1526.254
1049740,1526.388
1049750,1525.701
1049760,1525.531
1049770,1525.963
1049780,1525.428
1049790,1524.680
1049800,1524.787
1049810,1525.567
1049820,1525.303
1049830,1525.071
1049840,1524.957
1049850,1525.287
1049860,1525.835
1049870,1525.049
1049880,1525.029
1049890,1524.938
1049900,1524.991
1049910,1524.197
1049920,1524.564
1049930,1525.768
1049940,1524.628
1049950,1524.723
1049960,1524.249
1049970,1524.524
1049980,1525.182
1049990,1525.799
1050000,1525.357
1050010,1525.783
1050020,1525.460
1050030,1524.881
1050040,1525.929
1050050,1525.508
1050060,1525.194
1050070,1525.736
1050080,1525.413
1050090,1525.591
1050100,1525.865
1050110,1525.080
1050120,1524.737
1050130,1525.056
1050140,1525.145
1050150,1525.109
1050160,1525.918
1050170,1525.119
1050180,1524.346
1050190,1524.409
1050200,1525.100
1050210,1525.661
1050220,1525.223
1050230,1524.263
1050240,1524.526
1050250,1524.021
1050260,1523.702
1050270,1524.086
1050280,1524.678
1050290,1524.702
1050300,1524.948
1050310,1525.053
1050320,1525.190
1050330,1525.141
1050340,1525.046
1050350,1524.887
1050360,1523.829
1050370,1524.511
1050380,1524.789
1050390,1523.483
1050400,1524.990
1050410,1524.912
1050420,1524.791
1050430,1524.692
1050440,1524.210
1050450,1524.168
1050460,1523.496
1050470,1523.285
1050480,1523.179
1050490,1523.113
1050500,1523.989
1050510,1524.365
1050520,1522.877
1050530,1523.783
1050540,1523.303
1050550,1523.853
1050560,1524.536
1050570,1524.470
1050580,1524.163
1050590,1524.478
1050600,1524.301
1050610,1525.442
1050620,1525.578
1050630,1525.305
1050640,1525.991
1050650,1525.751
1050660,1526.094
1050670,1525.887
1050680,1524.781
1050690,1525.859
1050700,1525.385
1050710,1523.625
1050720,1523.049
1050730,1523.218
1050740,1524.038
1050750,1523.817
1050760,1523.602
1050770,1523.363
1050780,1523.633
1050790,1524.220
1050800,1525.365
1050810,1524.861
1050820,1524.232
1050830,1524.434
1050840,1523.792
1050850,1524.028
1050860,1524.219
1050870,1524.715
1050880,1524.797
1050890,1523.625
1050900,1523.862
1050910,1523.987
1050920,1524.236
1050930,1524.261
1050940,1524.033
1050950,1524.479
1050960,1524.563
1050970,1524.552
1050980,1524.518
1050990,1525.654
1051000,1524.968
1051010,1524.192
1051020,1524.220
1051030,1524.824
1051040,1525.000
1051050,1524.790
1051060,1525.293
1051070,1525.533
1051080,1525.489
1051090,1525.362
1051100,1525.214
1051110,1525.201
1051120,1525.195
1051130,1524.509
1051140,1524.456
1051150,1524.746
1051160,1524.755
1051170,1524.634
1051180,1524.831
1051190,1524.641
1051200,1525.820
1051210,1525.979
1051220,1525.751
1051230,1525.023
1051240,1525.285
1051250,1525.534
1051260,1525.802
1051270,1525.729
1051280,1525.903
1051290,1526.198
1051300,1526.540
1051310,1525.894
1051320,1526.162
1051330,1525.317
1051340,1525.697
1051350,1525.388
1051360,1525.826
1051370,1525.013
1051380,1523.770
1051390,1524.057
1051400,1523.465
1051410,1525.120
1051420,1524.848
1051430,1524.248
1051440,1524.798
1051450,1524.465
1051460,1524.364
1051470,1524.127
1051480,1524.228
1051490,1523.884
1051500,1523.653
1051510,1523.376
1051520,1522.614
1051530,1522.466
1051540,1522.614
1051550,1521.468
1051560,1521.716
1051570,1522.526
1051580,1523.323
1051590,1523.312
1051600,1523.135
1051610,1522.742
1051620,1522.840
1051630,1522.826
1051640,1524.021
1051650,1523.331
1051660,1523.272
1051670,1522.565
1051680,1523.414
1051690,1524.015
1051700,1523.874
1051710,1522.955
1051720,1523.458
1051730,1523.347
1051740,1524.168
1051750,1523.689
1051760,1523.925
1051770,1523.731
1051780,1524.076
1051790,1523.001
1051800,1523.533
1051810,1522.708
1051820,1522.806
1051830,1522.556
1051840,1522.467
1051850,1522.168
1051860,1522.153
1051870,1521.900
1051880,1521.945
1051890,1522.481
1051900,1522.768
1051910,1522.931
1051920,1523.332
1051930,1523.201
1051940,1523.373
1051950,1523.270
1051960,1523.034
1051970,1522.228
1051980,1522.320
1051990,1522.973
1052000,1522.970
1052010,1523.457
1052020,1524.172
1052030,1524.245
1052040,1523.368
1052050,1523.994
1052060,1524.883
1052070,1524.522
1052080,1524.209
1052090,1523.674
1052100,1523.184
1052110,1523.608
1052120,1522.894
1052130,1523.729
1052140,1523.659
1052150,1524.206
1052160,1524.547
1052170,1525.010
1052180,1524.220
1052190,1524.278
1052200,1524.018
1052210,1524.934
1052220,1524.290
1052230,1524.452
1052240,1524.187
1052250,1524.140
1052260,1524.371
1052270,1523.492
1052280,1523.805
1052290,1523.653
1052300,1523.264
1052310,1522.844
1052320,1523.688
1052330,1523.624
1052340,1522.895
1052350,1522.765
1052360,1522.645
1052370,1522.211
1052380,1522.005
1052390,1521.759
1052400,1522.879
1052410,1522.888
1052420,1522.722
1052430,1521.699
1052440,1521.521
1052450,1522.576
1052460,1521.815
1052470,1521.982
1052480,1522.353
1052490,1522.656
1052500,1521.902
1052510,1521.961
1052520,1521.741
1052530,1522.006
1052540,1521.530
1052550,1521.780
1052560,1522.509
1052570,1522.747
1052580,1522.424
1052590,1522.261
1052600,1521.814
1052610,1522.248
1052620,1522.453
1052630,1522.584
1052640,1522.372
1052650,1523.184
1052660,1523.308
1052670,1523.198
1052680,1521.702
1052690,1520.797
1052700,1521.763
1052710,1522.615
1052720,1522.208
1052730,1522.438
1052740,1522.612
1052750,1522.853
1052760,1522.903
1052770,1523.105
1052780,1522.747
1052790,1523.624
1052800,1523.503
1052810,1523.818
1052820,1523.226
1052830,1523.507
1052840,1523.073
1052850,1523.195
1052860,1523.544
1052870,1523.764
1052880,1523.568
1052890,1523.484
1052900,1523.875
1052910,1523.233
1052920,1522.940
1052930,1521.696
1052940,1521.757
1052950,1521.943
1052960,1522.400
1052970,1522.650
1052980,1522.772
1052990,1523.184
1053000,1523.531
1053010,1522.844
1053020,1523.264
1053030,1523.991
1053040,1524.463
1053050,1523.910
1053060,1522.851
1053070,1522.609
1053080,1521.909
1053090,1521.801
1053100,1521.955
1053110,1522.430
1053120,1521.995
1053130,1521.536
1053140,1520.683
1053150,1520.912
1053160,1521.904
1053170,1521.957
1053180,1522.317
1053190,1522.299
1053200,1521.993
1053210,1521.944
1053220,1521.538
1053230,1521.240
1053240,1521.799
1053250,1522.235
1053260,1522.116
1053270,1521.766
1053280,1521.785
1053290,1522.365
1053300,1521.911
1053310,1521.653
1053320,1522.733
1053330,1523.232
1053340,1522.710
1053350,1521.587
1053360,1522.279
1053370,1521.694
1053380,1522.180
1053390,1521.468
1053400,1521.327
1053410,1520.528
1053420,1521.459
1053430,1522.572
1053440,1521.614
1053450,1521.597
1053460,1521.156
1053470,1520.764
1053480,1521.281
1053490,1520.807
1053500,1520.501
1053510,1520.487
1053520,1520.976
1053530,1520.911
1053540,1521.649
1053550,1521.122
1053560,1520.830
1053570,1520.419
1053580,1520.570
1053590,1520.231
1053600,1520.948
1053610,1521.424
1053620,1521.986
1053630,1521.638
1053640,1521.589
1053650,1522.765
1053660,1521.984
1053670,1521.774
1053680,1521.829
1053690,1522.060
1053700,1522.051
1053710,1521.224
1053720,1522.093
1053730,1522.331
1053740,1521.814
1053750,1521.824
1053760,1522.078
1053770,1522.091
1053780,1521.884
1053790,1521.757
1053800,1521.803
1053810,1520.222
1053820,1521.658
1053830,1520.981
1053840,1520.976
1053850,1521.624
1053860,1521.041
1053870,1520.960
1053880,1521.669
1053890,1521.211
1053900,1520.939
1053910,1520.376
1053920,1520.892
1053930,1520.999
1053940,1521.288
1053950,1521.664
1053960,1521.927
1053970,1521.623
1053980,1521.793
1053990,1521.398
1054000,1520.405
1054010,1521.034
1054020,1520.733
1054030,1520.332
1054040,1520.069
1054050,1520.857
1054060,1521.067
1054070,1520.913
1054080,1521.280
1054090,1521.269
1054100,1520.983
1054110,1520.944
1054120,1520.594
1054130,1520.602
1054140,1520.721
1054150,1521.707
1054160,1521.392
1054170,1521.233
1054180,1521.666
1054190,1521.543
1054200,1522.174
1054210,1521.655
1054220,1521.102
1054230,1521.406
1054240,1521.237
1054250,1520.853
1054260,1521.413
1054270,1521.429
1054280,1520.570
1054290,1520.578
1054300,1520.651
1054310,1520.183
1054320,1520.418
1054330,1521.412
1054340,1520.966
1054350,1520.784
1054360,1520.329
1054370,1520.843
1054380,1521.624
1054390,1520.746
1054400,1520.442
1054410,1519.594
1054420,1520.928
1054430,1519.660
1054440,1520.367
1054450,1519.819
1054460,1520.045
1054470,1520.491
1054480,1519.824
1054490,1519.726
1054500,1519.308
1054510,1519.484
1054520,1518.986
1054530,1518.995
1054540,1519.752
1054550,1520.761
1054560,1521.172
1054570,1520.939
1054580,1521.480
1054590,1521.128
1054600,1521.222
1054610,1521.222
1054620,1520.236
1054630,1520.877
1054640,1520.873
1054650,1520.546
1054660,1520.577
1054670,1520.249
1054680,1520.030
1054690,1520.410
1054700,1520.357
1054710,1520.650
1054720,1520.112
1054730,1519.505
1054740,1520.230
1054750,1521.134
1054760,1520.817
1054770,1521.202
1054780,1520.359
1054790,1520.755
1054800,1520.841
1054810,1520.661
1054820,1520.286
1054830,1520.303
1054840,1520.179
1054850,1519.921
1054860,1520.035
1054870,1519.564
1054880,1520.039
1054890,1519.443
1054900,1519.840
1054910,1520.249
1054920,1519.462
1054930,1519.762
1054940,1519.622
1054950,1519.852
1054960,1520.268
1054970,1519.599
1054980,1519.450
1054990,1519.580
1055000,1519.453
1055010,1520.203
1055020,1520.135
1055030,1520.286
1055040,1520.673
1055050,1519.809
1055060,1520.254
1055070,1519.990
1055080,1520.456
1055090,1520.521
1055100,1519.517
1055110,1518.578
1055120,1519.139
1055130,1518.463
1055140,1519.178
1055150,1518.619
1055160,1519.137
1055170,1519.611
1055180,1518.938
1055190,1519.489
1055200,1519.448
1055210,1519.282
1055220,1518.303
1055230,1518.691
1055240,1519.325
1055250,1519.298
1055260,1518.956
1055270,1518.907
1055280,1518.981
1055290,1518.538
1055300,1518.464
1055310,1518.141
1055320,1518.430
1055330,1517.369
1055340,1517.367
1055350,1517.944
1055360,1517.507
1055370,1517.879
1055380,1518.374
1055390,1518.750
1055400,1519.099
1055410,1518.544
1055420,1517.905
1055430,1518.251
1055440,1518.957
1055450,1518.876
1055460,1519.074
1055470,1518.699
1055480,1519.372
1055490,1520.214
1055500,1519.591
1055510,1519.483
1055520,1519.342
1055530,1520.093
1055540,1519.218
1055550,1518.838
1055560,1518.746
1055570,1519.833
1055580,1519.591
1055590,1519.248
1055600,1518.928
1055610,1518.283
1055620,1519.201
1055630,1519.308
1055640,1519.810
1055650,1519.022
1055660,1519.207
1055670,1519.168
1055680,1519.371
1055690,1518.695
1055700,1518.714
1055710,1519.184
1055720,1518.787
1055730,1518.109
1055740,1518.735
1055750,1518.671
1055760,1518.965
1055770,1518.111
1055780,1517.817
1055790,1517.848
1055800,1517.598
1055810,1518.308
1055820,1518.914
1055830,1518.675
1055840,1517.622
1055850,1518.686
1055860,1518.984
1055870,1518.837
1055880,1518.342
1055890,1517.478
1055900,1517.905
1055910,1518.739
1055920,1518.152
1055930,1518.388
1055940,1518.884
1055950,1517.653
1055960,1517.915
1055970,1518.047
1055980,1518.163
1055990,1517.412
1056000,1518.045
1056010,1518.090
1056020,1518.407
1056030,1517.572
1056040,1517.960
1056050,1517.244
1056060,1518.086
1056070,1518.120
1056080,1517.929
1056090,1517.331
1056100,1516.964
1056110,1517.644
1056120,1517.769
1056130,1518.392
1056140,1518.049
1056150,1517.796
1056160,1518.652
1056170,1519.000
1056180,1519.194
1056190,1518.530
1056200,1519.027
1056210,1518.630
1056220,1518.041
1056230,1518.285
1056240,1518.904
1056250,1519.522
1056260,1518.592
1056270,1518.619
1056280,1518.077
1056290,1517.731
1056300,1517.599
1056310,1517.192
1056320,1517.937
1056330,1517.486
1056340,1517.245
1056350,1517.745
1056360,1518.039
1056370,1518.162
1056380,1518.806
1056390,1517.890
1056400,1517.763
1056410,1518.201
1056420,1518.465
1056430,1518.688
1056440,1519.233
1056450,1518.270
1056460,1518.014
1056470,1518.688
1056480,1518.566
1056490,1518.025
1056500,1518.557
1056510,1518.658
1056520,1519.194
1056530,1518.566
1056540,1518.607
1056550,1518.233
1056560,1518.352
1056570,1518.056
1056580,1516.913
1056590,1517.296
1056600,1517.556
1056610,1517.319
1056620,1517.373
1056630,1517.639
1056640,1518.315
1056650,1518.016
1056660,1517.698
1056670,1518.133
1056680,1517.781
1056690,1518.427
1056700,1518.359
1056710,1517.727
1056720,1517.145
1056730,1517.793
1056740,1518.047
1056750,1518.586
1056760,1517.847
1056770,1518.053
